desc_situacion_local,id_local,desc_distrito_local,desc_barrio_local,clase_vial_acceso,desc_vial_acceso,rotulo,desc_seccion,desc_division,desc_epigrafe,categoria
Abierto,280017471,ARGANZUELA,DELICIAS            ,CALLE                   ,EMBAJADORES                                       ,ROMI,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,VENTA Y REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,TALLER DE REPARACION DE AUTOMOVILES ESPECIALIZADO EN MECANICA Y ELECTRICIDAD,Mecanico
Abierto,280017609,ARGANZUELA,DELICIAS            ,CALLE                   ,CIUDAD REAL                                       ,FARMACIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",FARMACIA,Farmacia
Abierto,280017757,ARGANZUELA,PALOS DE MOGUER     ,CALLE                   ,RAFAEL DE RIEGO                                   ,FARMACIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",FARMACIA,Farmacia
Abierto,280017818,ARGANZUELA,PALOS DE MOGUER     ,PASEO                   ,SANTA MARIA DE LA CABEZA                          ,BARCLAYS,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270235826,CENTRO,UNIVERSIDAD         ,CALLE                   ,SAN BERNARDO                                      ,ANADE,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270236088,USERA,ALMENDRALES         ,CALLE                   ,FERROVIARIOS                                      ,TALLERES FERJO,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,VENTA Y REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,TALLER DE REPARACION DE AUTOMOVILES ESPECIALIZADO EN MECANICA Y ELECTRICIDAD,Mecanico
Abierto,280018027,ARGANZUELA,PALOS DE MOGUER     ,PLAZA                   ,EMPERADOR CARLOS V                                ,LOT OF COLORS,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,280018036,ARGANZUELA,PALOS DE MOGUER     ,PASEO                   ,SANTA MARIA DE LA CABEZA                          ,FARMACIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",FARMACIA,Farmacia
Abierto,280018038,ARGANZUELA,PALOS DE MOGUER     ,PASEO                   ,DELICIAS                                          ,R0TULO NO INFORMADO,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",FARMACIA,Farmacia
Abierto,280018103,ARGANZUELA,PALOS DE MOGUER     ,CALLE                   ,MURCIA                                            ,AUTO ESCUELA AMARSOL,EDUCACI0N,EDUCACI0N,AUTOESCUELA,Autoescuela
Abierto,280018422,ARGANZUELA,IMPERIAL            ,PASEO                   ,PONTONES                                          ,AUTOESCUELA PRADO,EDUCACI0N,EDUCACI0N,AUTOESCUELA,Autoescuela
Abierto,270245781,CENTRO,UNIVERSIDAD         ,CALLE                   ,MANUELA MALASAÑA                                  ,AUTOESCUELA LARA,EDUCACI0N,EDUCACI0N,AUTOESCUELA,Autoescuela
Abierto,280018480,ARGANZUELA,ACACIAS             ,CALLE                   ,MELILLA                                           ,COMERCIO ALIMENTACI0N,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE CARNICERIA-CHARCUTERIA,Carniceria
Abierto,280018495,ARGANZUELA,ACACIAS             ,CALLE                   ,MELILLA                                           ,GESTORIA MORENO GARCIA,EDUCACI0N,EDUCACI0N,AUTOESCUELA,Autoescuela
Abierto,280018584,ARGANZUELA,ACACIAS             ,CALLE                   ,VILLA DE ARBANCON                                 ,MERCADONA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR,Pescaderia
Abierto,280018637,ARGANZUELA,DELICIAS            ,CALLE                   ,JUAN MARTIN EL EMPECINADO                         ,FARMACIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",FARMACIA,Farmacia
Abierto,280018692,ARGANZUELA,ACACIAS             ,CALLE                   ,GASOMETRO                                         ,AUTOESCUELA SAN JAVIER,EDUCACI0N,EDUCACI0N,AUTOESCUELA,Autoescuela
Abierto,280019356,ARGANZUELA,PALOS DE MOGUER     ,PASEO                   ,SANTA MARIA DE LA CABEZA                          ,CARNICERIAS REY / PTO 1-2-3,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE CARNICERIA,Carniceria
Abierto,270247134,USERA,ORCASITAS           ,CALLE                   ,GRAN AVENIDA                                      ,FARMACIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",FARMACIA,Farmacia
Abierto,280019359,ARGANZUELA,PALOS DE MOGUER     ,PASEO                   ,SANTA MARIA DE LA CABEZA                          ,CARNES SANTA MARIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE CARNICERIA,Carniceria
Abierto,280019388,ARGANZUELA,PALOS DE MOGUER     ,PASEO                   ,SANTA MARIA DE LA CABEZA                          ,PESCADOS Y MARISCOS A. LOPEZ,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR,Pescaderia
Abierto,270248417,USERA,PRADOLONGO          ,AVENIDA                 ,RAFAELA YBARRA                                    ,AUTOESCUELA GELU                                  ,EDUCACI0N,EDUCACI0N,AUTOESCUELA,Autoescuela
Abierto,270248466,CENTRO,JUSTICIA            ,CALLE                   ,FUENCARRAL                                        ,R0TULO NO INFORMADO,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",FARMACIA,Farmacia
Abierto,270248625,CENTRO,PALACIO             ,CALLE                   ,CUCHILLEROS                                       ,FARMACIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",FARMACIA,Farmacia
Abierto,270249963,ARGANZUELA,DELICIAS            ,CALLE                   ,TOMAS BRETON                                      ,FARMACIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",FARMACIA,Farmacia
Abierto,270262283,USERA,ORCASITAS           ,CALLE                   ,VILLABONA                                         ,CARNES SELECTAS MARCELINO,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE CARNICERIA,Carniceria
Abierto,270263237,USERA,ZOFIO               ,CALLE                   ,MARINA USERA                                      ,CONFECCIONES Y MERCERIA JULIO,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270263417,CENTRO,SOL                 ,PLAZA                   ,PUERTA DEL SOL                                    ,FARMACIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",FARMACIA,Farmacia
Abierto,270263420,CENTRO,UNIVERSIDAD         ,CALLE                   ,REYES                                             ,FARMACIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",FARMACIA,Farmacia
Abierto,270263431,CENTRO,UNIVERSIDAD         ,CALLE                   ,SAN BERNARDO                                      ,FARMACIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",FARMACIA,Farmacia
Abierto,270263435,USERA,MOSCARDO            ,CALLE                   ,ANTONIO LOPEZ                                     ,FARMACIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",FARMACIA,Farmacia
Abierto,270263592,CENTRO,CORTES              ,CALLE                   ,PRINCIPE                                          ,FARMACIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",FARMACIA,Farmacia
Abierto,270264723,USERA,ALMENDRALES         ,CALLE                   ,ANTONIO LOPEZ                                     ,EUROMASTER,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,VENTA Y REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,TALLER DE REPARACION DE AUTOMOVILES ESPECIALIZADO EN MECANICA Y ELECTRICIDAD,Mecanico
Abierto,270265634,USERA,MOSCARDO            ,CALLE                   ,NICOLAS SANCHEZ                                   ,AUTOESCUELA OPORTO NOVO,EDUCACI0N,EDUCACI0N,AUTOESCUELA,Autoescuela
Abierto,270267931,CENTRO,SOL                 ,CALLE                   ,ESPOZ Y MINA                                      ,FARMACIA VILAR,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",FARMACIA,Farmacia
Abierto,270268540,USERA,MOSCARDO            ,CALLE                   ,AMPARO USERA                                      ,HNOS VOCES CB (PUESTO 4 Y 5)                              ,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR,Pescaderia
Abierto,270269733,USERA,MOSCARDO            ,CALLE                   ,ANTONIO LOPEZ                                     ,PRODUCTOS DEL MAR PUERTO DE CELEIRO,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR,Pescaderia
Abierto,270270095,CENTRO,JUSTICIA            ,CALLE                   ,CONDE DE XIQUENA                                  ,S.R.,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270273453,CENTRO,UNIVERSIDAD         ,CALLE                   ,ALBERTO AGUILERA                                  ,TITINAS,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270274476,CENTRO,SOL                 ,PLAZA                   ,SANTA CRUZ                                        ,ISIS,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270276015,ARGANZUELA,PALOS DE MOGUER     ,CALLE                   ,SEBASTIAN ELCANO                                  ,PSA RETAIL MADRID ATOCHA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,VENTA Y REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,TALLER DE REPARACION DE AUTOMOVILES ESPECIALIZADO EN MECANICA Y ELECTRICIDAD,Mecanico
Abierto,270277348,USERA,PRADOLONGO          ,CALLE                   ,DOLORES BARRANCO                                  ,HIPER USERA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS CON OBRADOR (INCLUYE COCCION),Pescaderia
Abierto,270287384,ARGANZUELA,DELICIAS            ,PASEO                   ,DELICIAS                                          ,"SALON DE BELLEZA, MANICURA, PEDICURA Y DEPILIACI0N",COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270287709,CENTRO,EMBAJADORES         ,RONDA                   ,ATOCHA                                            ,FARMACIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",FARMACIA,Farmacia
Abierto,270304781,CENTRO,SOL                 ,CALLE                   ,CARRETAS                                          ,REGALOS SALVADOR GARCIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270311471,ARGANZUELA,DELICIAS            ,PASEO                   ,DELICIAS                                          ,KLASE,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270316990,CENTRO,JUSTICIA            ,CALLE                   ,BARCELO                                           ,PESCADOS Y MARISCOS SANTIAGO RODERA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR,Pescaderia
Abierto,270317983,USERA,MOSCARDO            ,CALLE                   ,FERROVIARIOS                                      ,CUGAR REPARACIONES SL,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,VENTA Y REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,TALLER DE REPARACION DE AUTOMOVILES ESPECIALIZADO EN MECANICA Y ELECTRICIDAD,Mecanico
Abierto,270319354,USERA,ALMENDRALES         ,CALLE                   ,JESUS DEL GRAN PODER                              ,CARNICERIA F. GAITAN,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE CARNICERIA,Carniceria
Abierto,270319930,USERA,ORCASUR             ,AVENIDA                 ,POBLADOS                                          ,AUTOESCUELA BOHEMIOS,EDUCACI0N,EDUCACI0N,AUTOESCUELA,Autoescuela
Abierto,270320023,ARGANZUELA,IMPERIAL            ,PASEO                   ,JUAN ANTONIO VALLEJO-NAJERA BOTAS                 ,SUPERMERCADO SUPER MOR,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE CARNICERIA-SALCHICHERIA,Carniceria
Abierto,270320023,ARGANZUELA,IMPERIAL            ,PASEO                   ,JUAN ANTONIO VALLEJO-NAJERA BOTAS                 ,SUPERMERCADO SUPER MOR,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR,Pescaderia
Abierto,270322228,ARGANZUELA,ACACIAS             ,CALLE                   ,ARGANDA                                           ,AUTOESCUELA VIRGEN DEL CASTILLO,EDUCACI0N,EDUCACI0N,AUTOESCUELA,Autoescuela
Abierto,270324698,CENTRO,PALACIO             ,CALLE                   ,GRAN VIA                                          ,CLUB ATLETICO DE MADRID,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270345556,CENTRO,UNIVERSIDAD         ,CALLE                   ,SAN BERNARDO                                      ,FARMACIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",FARMACIA,Farmacia
Abierto,270351939,ARGANZUELA,DELICIAS            ,CALLE                   ,ALICANTE                                          ,COLEGIO PUBLICO MIGUEL DE UNAMUNO,EDUCACI0N,EDUCACI0N,CENTRO DE INFANTIL Y PRIMARIA PUBLICO,Educacion
Abierto,270351944,ARGANZUELA,IMPERIAL            ,CALLE                   ,LINNEO                                            ,C.P. MARQUES DE MARCENADO,EDUCACI0N,EDUCACI0N,CENTRO DE INFANTIL Y PRIMARIA PUBLICO,Educacion
Abierto,270354641,USERA,ORCASUR             ,CALLE                   ,PADUL                                             ,FARMACIA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",FARMACIA,Farmacia
Abierto,270354697,CENTRO,JUSTICIA            ,CALLE                   ,ARGENSOLA                                         ,MARIA ALEGRE,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270356895,USERA,MOSCARDO            ,CALLE                   ,MANUEL NOYA                                       ,AUTOESCUELA MARCELO USERA,EDUCACI0N,EDUCACI0N,AUTOESCUELA,Autoescuela
Abierto,270361983,CENTRO,JUSTICIA            ,CALLE                   ,GRAVINA                                           ,EL TINTERO,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270362270,CENTRO,JUSTICIA            ,CALLE                   ,ALMIRANTE                                         ,LUCIA AYUSO,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270367052,CENTRO,EMBAJADORES         ,CALLE                   ,TRIBULETE                                         ,MODAS COIMAR,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270367888,CENTRO,JUSTICIA            ,CALLE                   ,PELAYO                                            ,VESTIMENTA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270367976,CENTRO,PALACIO             ,CALLE                   ,SEGOVIA                                           ,ELECTROPUNTO,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,VENTA Y REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,TALLER DE REPARACION DE AUTOMOVILES ESPECIALIZADO EN MECANICA Y ELECTRICIDAD,Mecanico
Abierto,270369246,ARGANZUELA,DELICIAS            ,CALLE                   ,FERROCARRIL                                       ,MERCADONA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR,Pescaderia
Abierto,270374552,USERA,MOSCARDO            ,CALLE                   ,DOCTOR CARMENA RUIZ                               ,TACCUINO                                    ,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270376710,USERA,ALMENDRALES         ,CALLE                   ,ALMENDRALES                                       ,HIPER USERA IFA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR,Pescaderia
Abierto,270392370,CENTRO,SOL                 ,CALLE                   ,PRECIADOS                                         ,FAUNA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
Abierto,270396075,CENTRO,SOL                 ,CALLE                   ,MONTERA                                           ,LILLO RUIZ M LUISA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI0N DE VEHICULOS DE MOTOR Y MOTOCICLETAS,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,Tienda de ropa
